road_type,time_of_day,day_of_week,historical_avg_speed,weather_condition,distance_km,actual_speed
2.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,2.953966907656202778e+01,0.000000000000000000e+00,7.251160635857416104e+00,2.222117747529644305e+01
2.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,3.608030643821831518e+01,0.000000000000000000e+00,5.939173720888515362e+00,1.727779105615289623e+01
2.000000000000000000e+00,1.200000000000000000e+01,4.000000000000000000e+00,3.469125941071024499e+01,0.000000000000000000e+00,7.970863776446842408e+00,2.763823767056124936e+01
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.298421802622534216e+01,0.000000000000000000e+00,2.766284474789658887e+00,2.541929778336701062e+01
2.000000000000000000e+00,2.300000000000000000e+01,2.000000000000000000e+00,3.472390989923196969e+01,0.000000000000000000e+00,7.088643858176827628e+00,3.316706698935485775e+01
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.435484712776207061e+01,0.000000000000000000e+00,5.022907009493613018e+00,2.452751784766147480e+01
2.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,3.251826182362380990e+01,0.000000000000000000e+00,3.898440551777036855e+00,2.456535496949310016e+01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.619565231140085615e+01,0.000000000000000000e+00,2.169298334664763406e+00,3.260238366836892254e+01
1.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,5.410615245140061091e+01,0.000000000000000000e+00,6.037941239646070990e+00,4.444697926794648168e+01
3.000000000000000000e+00,1.200000000000000000e+01,4.000000000000000000e+00,2.159715919926722094e+01,0.000000000000000000e+00,7.281055616782249551e+00,1.772820407919081021e+01
2.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,3.061801590332013490e+01,1.000000000000000000e+00,2.264812985565280545e+00,2.137422040872046125e+01
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.462314726172172641e+01,1.000000000000000000e+00,1.815427512302094204e+00,2.660597788255169860e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+00,3.446201009935199266e+01,1.000000000000000000e+00,5.721664362536502679e+00,2.439457342882612068e+01
2.000000000000000000e+00,2.100000000000000000e+01,2.000000000000000000e+00,3.252315775909578122e+01,1.000000000000000000e+00,7.827298720441393520e+00,1.970499738247384869e+01
1.000000000000000000e+00,2.200000000000000000e+01,6.000000000000000000e+00,5.659463123351287805e+01,0.000000000000000000e+00,6.124663258280585332e+00,5.724197676469557905e+01
2.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,2.867657443510262283e+01,1.000000000000000000e+00,2.634355542857366839e+00,1.894842202117186147e+01
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.055340486858245796e+01,0.000000000000000000e+00,3.649665681108392512e+00,1.319338464371472064e+01
2.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.592986328204032986e+01,0.000000000000000000e+00,3.382382265937788013e+00,3.330304890161826847e+01
2.000000000000000000e+00,2.100000000000000000e+01,5.000000000000000000e+00,4.129552735873956948e+01,0.000000000000000000e+00,6.890712635352841176e+00,3.654627973091469784e+01
2.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,3.090298119500436513e+01,0.000000000000000000e+00,6.285280841541678321e+00,1.502968674282166717e+01
1.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,5.526588238830520083e+01,1.000000000000000000e+00,4.917315760711400863e+00,4.115933074272615499e+01
2.000000000000000000e+00,2.000000000000000000e+01,6.000000000000000000e+00,3.664370837900044364e+01,0.000000000000000000e+00,2.562193327976774349e+00,3.843526529349995968e+01
3.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,2.219004378293533719e+01,0.000000000000000000e+00,7.534913957915421179e+00,6.000000000000000000e+00
1.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,5.130296922300768614e+01,0.000000000000000000e+00,5.399864185768599611e+00,4.964063925860174464e+01
2.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,3.354898220043915558e+01,0.000000000000000000e+00,7.778574848313368761e+00,2.170419702397554573e+01
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.767505423752832172e+01,0.000000000000000000e+00,4.850877747815230734e+00,1.980616011900553630e+01
2.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,3.501159780449629721e+01,1.000000000000000000e+00,6.658945687727105600e+00,1.410825026723004427e+01
3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.775232178880067835e+01,0.000000000000000000e+00,6.598290345458950767e+00,1.086586248668372434e+01
1.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,5.636698282288234196e+01,0.000000000000000000e+00,3.029965826251940442e+00,2.123003798223773586e+01
2.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,3.303973286375529739e+01,0.000000000000000000e+00,7.730155422179211477e+00,1.967665998999716237e+01
1.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,5.275745552949972250e+01,0.000000000000000000e+00,6.645610069817299292e-01,2.413120933778228405e+01
3.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,2.249965077281022374e+01,0.000000000000000000e+00,6.265331815755606826e+00,1.232888904273297470e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.578076969087095449e+01,0.000000000000000000e+00,7.741678143230329212e+00,5.054567743861664297e+01
2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.761385290565667816e+01,0.000000000000000000e+00,3.041811524627921148e+00,3.393749454961719181e+01
2.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,3.421591424962065986e+01,0.000000000000000000e+00,5.360829408432289611e+00,1.537869367214026184e+01
2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,3.468265560536556080e+01,0.000000000000000000e+00,4.716674373831579281e+00,2.600951502385939662e+01
2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.084102775766477578e+01,0.000000000000000000e+00,6.211304822573927353e+00,2.566705662687326495e+01
2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.934519826975558487e+01,0.000000000000000000e+00,6.996334412337892772e+00,3.876197322562599368e+01
2.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,3.219667862893917487e+01,0.000000000000000000e+00,5.022834269746609515e+00,3.227491348383709635e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00,3.717450409600863992e+01,1.000000000000000000e+00,6.619284397860926816e+00,1.952817658113374577e+01
1.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,5.719656187739146702e+01,0.000000000000000000e+00,2.842141819169413886e+00,2.431057692059901498e+01
2.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,3.619970796418392922e+01,0.000000000000000000e+00,2.214402940286126498e+00,2.072979850249362954e+01
2.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,3.428782887822053738e+01,0.000000000000000000e+00,3.730007671496301302e+00,1.391291349759600138e+01
2.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,3.391179269543321340e+01,0.000000000000000000e+00,5.583024496855874652e+00,1.438888252522185951e+01
2.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,3.480777104797995491e+01,0.000000000000000000e+00,1.904352117040427173e+00,3.298739982225812639e+01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.628833440444404346e+01,0.000000000000000000e+00,5.602641441139185829e+00,8.085645420414056872e+00
2.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,3.492170289109602521e+01,0.000000000000000000e+00,3.455702364290504924e+00,1.523182646385421712e+01
1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,5.945725281898911874e+01,0.000000000000000000e+00,6.466814554194739273e+00,5.478809790028606841e+01
1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,5.432244553338329496e+01,0.000000000000000000e+00,7.762686282747748301e-01,3.885722190066211823e+01
3.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.190177949969135085e+01,0.000000000000000000e+00,5.509869783720458436e+00,1.690238921812234807e+01
2.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,3.192764738068812846e+01,0.000000000000000000e+00,5.373667524874758072e+00,2.665398200732511214e+01
1.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,5.555706192652682063e+01,1.000000000000000000e+00,7.557016070939857499e+00,4.223303715607082864e+01
2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.266609250914100926e+01,0.000000000000000000e+00,5.850256651730528112e+00,3.147761746965609220e+01
2.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,3.754956950521346926e+01,1.000000000000000000e+00,6.472264223174608588e+00,2.407822969096403654e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.842398478869067446e+01,0.000000000000000000e+00,7.284432618898763145e+00,3.639730605813551989e+01
2.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,3.907878987645096203e+01,0.000000000000000000e+00,5.562889387189908774e+00,2.008838615654383730e+01
1.000000000000000000e+00,1.400000000000000000e+01,3.000000000000000000e+00,5.066937148750733400e+01,0.000000000000000000e+00,2.676152262199809506e+00,3.940009820126530826e+01
3.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,2.416813149695617469e+01,0.000000000000000000e+00,7.023303496876415863e+00,6.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.694096983466189954e+01,0.000000000000000000e+00,6.106835896069813252e+00,2.798105047957040981e+01
2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.375478817513676688e+01,0.000000000000000000e+00,3.683282030006701291e+00,2.619341700702094755e+01
2.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,3.857803258322447704e+01,0.000000000000000000e+00,5.828968794874715087e+00,3.005777456431733441e+01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.624333635099655737e+01,0.000000000000000000e+00,7.007666578858565920e+00,2.676253855576938179e+01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.911934752559945849e+01,0.000000000000000000e+00,7.817390985434536255e+00,3.204297844708744236e+01
2.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.119713943089237063e+01,0.000000000000000000e+00,7.642636279692914592e+00,3.362947547088730005e+01
2.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,3.285783403007815906e+01,1.000000000000000000e+00,2.939958700731061469e+00,2.239888636129252575e+01
3.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,2.228117063898021399e+01,0.000000000000000000e+00,3.662702852886363214e+00,1.286109217972240515e+01
3.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,2.551777159929194383e+01,0.000000000000000000e+00,1.321524537330284632e+00,1.018554453817855077e+01
1.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,5.636439836702140838e+01,0.000000000000000000e+00,2.356582152635344762e+00,5.325622041442760946e+01
1.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00,5.215498605547749378e+01,0.000000000000000000e+00,7.118159063652127472e+00,4.750799928811437667e+01
3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.732902693562724750e+01,0.000000000000000000e+00,3.206374447095192259e+00,2.147739577487487850e+01
2.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,3.411587846565904414e+01,0.000000000000000000e+00,5.154144939461607677e+00,3.459297410248831284e+01
3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.925099648122289864e+01,0.000000000000000000e+00,5.494742137302749185e+00,1.212918021439800675e+01
1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,5.267470781861385376e+01,0.000000000000000000e+00,6.363719563574839810e+00,4.149552408813661941e+01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.100327836366553313e+01,0.000000000000000000e+00,1.871000226842232106e+00,3.286845149384239306e+01
2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.825809067112727746e+01,0.000000000000000000e+00,2.786098509608266216e+00,2.071620494608736607e+01
2.000000000000000000e+00,2.100000000000000000e+01,6.000000000000000000e+00,3.465021973368281749e+01,1.000000000000000000e+00,3.862522560936354488e+00,2.010940706907195619e+01
2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,3.033618953691343734e+01,0.000000000000000000e+00,3.236307959287051617e+00,2.735833937026603380e+01
1.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,5.594100309279424721e+01,0.000000000000000000e+00,7.871789246447673527e+00,4.437738537604116829e+01
2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,3.795284795072962680e+01,0.000000000000000000e+00,6.762056024102843566e+00,3.760264875926991834e+01
2.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,3.612986014053908690e+01,1.000000000000000000e+00,4.097650659653645278e+00,1.064207655015788312e+01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.513196307490184012e+01,0.000000000000000000e+00,7.094514695648509672e+00,2.641657028274520158e+01
3.000000000000000000e+00,1.400000000000000000e+01,6.000000000000000000e+00,1.737743263315248754e+01,0.000000000000000000e+00,3.107397106874725701e+00,1.612594054066768834e+01
2.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,3.753814804540154881e+01,1.000000000000000000e+00,6.393712429176984458e+00,1.374326741867092494e+01
3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.783969176152898228e+01,0.000000000000000000e+00,2.177566985798402577e+00,1.550774215950778157e+01
1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,5.922480722432401734e+01,0.000000000000000000e+00,6.292415339197744650e+00,4.137324456798096861e+01
2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,3.100839412204650003e+01,0.000000000000000000e+00,3.923400523967962794e+00,1.146389971558928345e+01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.176609782409960658e+01,0.000000000000000000e+00,1.306244907441817649e+00,1.304677084725059721e+01
1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,5.415180995561829036e+01,1.000000000000000000e+00,2.549468409166867122e+00,3.675780276445482286e+01
1.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,5.380589018279337665e+01,0.000000000000000000e+00,3.517059680176734648e+00,5.592452971757425217e+01
2.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+00,3.508123411474771558e+01,0.000000000000000000e+00,6.119696837483278529e+00,3.549839459130639341e+01
1.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,6.149524665230381260e+01,0.000000000000000000e+00,1.047370360482131391e+00,5.697931841111815743e+01
2.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,3.532207195276171063e+01,0.000000000000000000e+00,5.446602463194796684e+00,2.003557911588627860e+01
